resolvedchromer,gametophytic,sporophytic,species,genus,haploid1,haploid2
Adiantum_raddianum,114,,Adiantum raddianum  Presl,Adiantum,114,NA
Adiantum_raddianum,114,,Adiantum raddianum  Presl,Adiantum,114,NA
Adiantum_raddianum,"57, 114",,Adiantum raddianum  Presl,Adiantum,NA,NA
Adiantum_raddianum,58,,Adiantum raddianum  Presl,Adiantum,58,NA
Adiantum_raddianum,"58,87",,Adiantum raddianum  Presl,Adiantum,NA,NA
Adiantum_raddianum,57,,Adiantum raddianum  Presl,Adiantum,57,NA
Adiantum_reniforme,150,300,Adiantum reniforme L.,Adiantum,150,150
Adiantum_silvaticum,114,,Adiantum silvaticum Tindale,Adiantum,114,NA
Adiantum_silvaticum,114,,Adiantum silvaticum Tindale,Adiantum,114,NA
Adiantum_soboliferum,,120,Adiantum soboliferum Wall. ex Hook.,Adiantum,NA,60
Adiantum_tenerum,,60,Adiantum tenerum Sw.,Adiantum,NA,30
Adiantum_tenerum,30,,Adiantum tenerum Sw.,Adiantum,30,NA
Adiantum_tenerum,30,,Adiantum tenerum Sw.,Adiantum,30,NA
Adiantum_tenerum,30,,Adiantum tenerum Sw.,Adiantum,30,NA
Adiantum_tenerum,30,,Adiantum tenerum Sw.,Adiantum,30,NA
Adiantum_tenue,,171,Adiantum tenue Domin,Adiantum,NA,85
Adiantum_tenue,171,171,Adiantum tenue Domin,Adiantum,171,85
Adiantum_termitum,60,,Adiantum termitum Kunze ex Miq.,Adiantum,60,NA
Adiantum_tetraphyllum,58,116,Adiantum tetraphyllum Humb. & Bonpl. ex Willd.,Adiantum,58,58
Adiantum_tetraphyllum,60,120,Adiantum tetraphyllum Humb. & Bonpl. ex Willd.,Adiantum,60,60
Adiantum_tetraphyllum,30,,Adiantum tetraphyllum Humb. & Bonpl. ex Willd.,Adiantum,30,NA
Adiantum_tetraphyllum,30,,Adiantum tetraphyllum Humb. & Bonpl. ex Willd.,Adiantum,30,NA
Adiantum_tetraphyllum,30,,Adiantum tetraphyllum Humb. & Bonpl. ex Willd.,Adiantum,30,NA
Adiantum_tracyi,60,,Adiantum tracyi   Hall ex W. H. W. (. H. ),Adiantum,60,NA
Adiantum_venustum,,120,Adiantum venustum D. Don,Adiantum,NA,60
Adiantum_venustum,"30, 60",,Adiantum venustum D. Don,Adiantum,NA,NA
Adiantum_venustum,60,,Adiantum venustum D. Don,Adiantum,60,NA
Adiantum_venustum,60,,Adiantum venustum D. Don,Adiantum,60,NA
Adiantum_venustum,30,,Adiantum venustum D. Don,Adiantum,30,NA
Adiantum_venustum,60,,Adiantum venustum D. Don,Adiantum,60,NA
Adiantum_venustum,60,,Adiantum venustum D. Don,Adiantum,60,NA
Adiantum_villosolucidum,,60,Adiantum villosolucidum Jermy & T. G. Walker,Adiantum,NA,30
Adiantum_villosum,30,60,Adiantum villosum L.,Adiantum,30,30
Adiantum_viridescens,,116,Adiantum viridescens Col.,Adiantum,NA,58
Adiantum_viridimontanum,,116,Adiantum viridimontanum  A. Paris,Adiantum,NA,58
Adiantum_zollingeri,,60,Adiantum zollingeri Mett. ex Kuhn,Adiantum,NA,30
Adiantum_zollingeri,29,,Adiantum zollingeri Mett. ex Kuhn,Adiantum,29,NA
Aglaomorpha_dryrioides,,72,Aglaomorpha dryrioides (Hook.) M.  Roos,Aglaomorpha,NA,36
Aglaomorpha_dryrioides,,72,Aglaomorpha dryrioides (Hook.) M.  Roos,Aglaomorpha,NA,36
Aglaomorpha_dryrioides,,72,Aglaomorpha dryrioides (Hook.) M.  Roos,Aglaomorpha,NA,36
Aglaomorpha_dryrioides,36,,Aglaomorpha dryrioides (Hook.) M.  Roos,Aglaomorpha,36,NA
Aglaomorpha_dryrioides,36,,Aglaomorpha dryrioides (Hook.) M.  Roos,Aglaomorpha,36,NA
Aglaomorpha_dryrioides,36,,Aglaomorpha dryrioides (Hook.) M.  Roos,Aglaomorpha,36,NA
Aglaomorpha_dryrioides,36,,Aglaomorpha dryrioides (Hook.) M.  Roos,Aglaomorpha,36,NA
Aglaomorpha_speciosa,,72,Aglaomorpha speciosa (Blume) M.  Roos,Aglaomorpha,NA,36
Aglaomorpha_speciosa,36,,Aglaomorpha speciosa (Blume) M.  Roos,Aglaomorpha,36,NA
Alansmia_cultrata,,74,Alansmia cultrata (Willd.) Moguel & M. Kessler,Alansmia,NA,37
Aleuritopteris_aurea,30,,Aleuritopteris aurea (Baker) Ching,Aleuritopteris,30,NA
Aleuritopteris_bullosa,,87,Aleuritopteris bullosa (Kunze) Ching,Aleuritopteris,NA,43
Aleuritopteris_dalhousiae,,60,Aleuritopteris dalhousiae Ching,Aleuritopteris,NA,30
Aleuritopteris_dalhousiae,,60,Aleuritopteris dalhousiae Ching,Aleuritopteris,NA,30
Aleuritopteris_dalhousiae,,60,Aleuritopteris dalhousiae Ching,Aleuritopteris,NA,30
Aleuritopteris_farinosa,,6,Aleuritopteris farinosa (Forssk.) Fͩe,Aleuritopteris,NA,3
Aleuritopteris_farinosa,,6,Aleuritopteris farinosa (Forssk.) Fͩe,Aleuritopteris,NA,3
Aleuritopteris_farinosa,,60,Aleuritopteris farinosa (Forssk.) Fͩe,Aleuritopteris,NA,30
Aleuritopteris_farinosa,,60,Aleuritopteris farinosa (Forssk.) Fͩe,Aleuritopteris,NA,30
Aleuritopteris_farinosa,,60,Aleuritopteris farinosa (Forssk.) Fͩe,Aleuritopteris,NA,30
Aleuritopteris_farinosa,,60,Aleuritopteris farinosa (Forssk.) Fͩe,Aleuritopteris,NA,30
Aleuritopteris_farinosa,,60,Aleuritopteris farinosa (Forssk.) Fͩe,Aleuritopteris,NA,30
Aleuritopteris_farinosa,,120,Aleuritopteris farinosa (Forssk.) Fͩe,Aleuritopteris,NA,60
Aleuritopteris_farinosa,,120,Aleuritopteris farinosa (Forssk.) Fͩe,Aleuritopteris,NA,60
Aleuritopteris_formosa,,60,Aleuritopteris formosa (Hayata) Tagawa,Aleuritopteris,NA,30
Aleuritopteris_leptolepis,,60,Aleuritopteris leptolepis (Fraser-Jenk.) Fraser-Jenk.,Aleuritopteris,NA,30
Aleuritopteris_thwaites,,2,Aleuritopteris thwaites (Mett.) Saiki,Aleuritopteris,NA,1
Aleuritopteris_thwaites,,60,Aleuritopteris thwaites (Mett.) Saiki,Aleuritopteris,NA,30
Aleuritopteris_thwaites,,87,Aleuritopteris thwaites (Mett.) Saiki,Aleuritopteris,NA,43
Aleuritopteris_thwaites,,90,Aleuritopteris thwaites (Mett.) Saiki,Aleuritopteris,NA,45
Aleuritopteris_thwaites,,90,Aleuritopteris thwaites (Mett.) Saiki,Aleuritopteris,NA,45
Aleuritopteris_thwaites,,178,Aleuritopteris thwaites (Mett.) Saiki,Aleuritopteris,NA,89
Aleuritopteris_thwaites,,180,Aleuritopteris thwaites (Mett.) Saiki,Aleuritopteris,NA,90
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,82,Allantodia aspera (Blume) Ching,Allantodia,NA,41
Allantodia_aspera,,144,Allantodia aspera (Blume) Ching,Allantodia,NA,72
Allantodia_aspera,,144,Allantodia aspera (Blume) Ching,Allantodia,NA,72
Allantodia_aspera,,144,Allantodia aspera (Blume) Ching,Allantodia,NA,72
Allantodia_aspera,,144,Allantodia aspera (Blume) Ching,Allantodia,NA,72
Allantodia_aspera,,160,Allantodia aspera (Blume) Ching,Allantodia,NA,80
Allantodia_aspera,82,164,Allantodia aspera (Blume) Ching,Allantodia,82,82
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,82,,Allantodia aspera (Blume) Ching,Allantodia,82,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,82,,Allantodia aspera (Blume) Ching,Allantodia,82,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_aspera,41,,Allantodia aspera (Blume) Ching,Allantodia,41,NA
Allantodia_bittynensis,irr.,164,Allantodia bittynensis (Tagawa) Ching,Allantodia,NA,82
Allantodia_bittynensis,,164,Allantodia bittynensis (Tagawa) Ching,Allantodia,NA,82
Allantodia_bittynensis,,164,Allantodia bittynensis (Tagawa) Ching,Allantodia,NA,82
Allantodia_chinensis,,82,Allantodia chinensis (Baker) Ching,Allantodia,NA,41
Allantodia_chinensis,,82,Allantodia chinensis (Baker) Ching,Allantodia,NA,41
Allantodia_chinensis,82,164,Allantodia chinensis (Baker) Ching,Allantodia,82,82
Allantodia_chinensis,,164,Allantodia chinensis (Baker) Ching,Allantodia,NA,82
Allantodia_chinensis,,164,Allantodia chinensis (Baker) Ching,Allantodia,NA,82
Allantodia_chinensis,82,,Allantodia chinensis (Baker) Ching,Allantodia,82,NA
Allantodia_chinensis,41,,Allantodia chinensis (Baker) Ching,Allantodia,41,NA
Allantodia_chinensis,41,,Allantodia chinensis (Baker) Ching,Allantodia,41,NA
Allantodia_contermi,123,123,Allantodia contermi (Christ) Ching,Allantodia,123,61
Allantodia_creta_var._glabra,irr.,123,Allantodia creta var. glabra (Tagawa) W. M. Chu,Allantodia,NA,61
Allantodia_creta_var._glabra,80,,Allantodia creta var. glabra (Tagawa) W. M. Chu,Allantodia,80,NA
Allantodia_doederlein,,123,Allantodia doederlein (Luerss.) Ching,Allantodia,NA,61
Allantodia_doederlein,,123,Allantodia doederlein (Luerss.) Ching,Allantodia,NA,61
Allantodia_doederlein,,164,Allantodia doederlein (Luerss.) Ching,Allantodia,NA,82
Allantodia_doederlein,,246,Allantodia doederlein (Luerss.) Ching,Allantodia,NA,123
Allantodia_doederlein,123,,Allantodia doederlein (Luerss.) Ching,Allantodia,123,NA
Allantodia_gigantea,,82,Allantodia gigantea (Baker) Ching,Allantodia,NA,41
Allantodia_gigantea,,82,Allantodia gigantea (Baker) Ching,Allantodia,NA,41
Allantodia_gigantea,,82,Allantodia gigantea (Baker) Ching,Allantodia,NA,41
Allantodia_gigantea,41,,Allantodia gigantea (Baker) Ching,Allantodia,41,NA
Allantodia_griffith,82,164,Allantodia griffith (T. Moore) Ching,Allantodia,82,82
Allantodia_gymnogrammoides,,160,Allantodia gymnogrammoides (Klotzsch) Ching,Allantodia,NA,80
Allantodia_hachijoensis,123,123,Allantodia hachijoensis (kai) Ching,Allantodia,123,61
Allantodia_hachijoensis,,123,Allantodia hachijoensis (kai) Ching,Allantodia,NA,61
Allantodia_hachijoensis,123,,Allantodia hachijoensis (kai) Ching,Allantodia,123,NA
Allantodia_hachijoensis,123,,Allantodia hachijoensis (kai) Ching,Allantodia,123,NA
Allantodia_hirsutipes,41,,Allantodia hirsutipes (Bedd.) Ching,Allantodia,41,NA
Allantodia_maxima,,120,Allantodia maxima (D. Don) Ching,Allantodia,NA,60
Allantodia_maxima,,123,Allantodia maxima (D. Don) Ching,Allantodia,NA,61
Allantodia_maxima,,123,Allantodia maxima (D. Don) Ching,Allantodia,NA,61
Allantodia_maxima,,123,Allantodia maxima (D. Don) Ching,Allantodia,NA,61
Allantodia_maxima,,164,Allantodia maxima (D. Don) Ching,Allantodia,NA,82
Allantodia_megaphylla,41IV,,Allantodia megaphylla (Baker) Ching,Allantodia,NA,NA
Allantodia_mettenia,82,164,Allantodia mettenia (Miq.) Ching,Allantodia,82,82
Allantodia_mettenia,,164,Allantodia mettenia (Miq.) Ching,Allantodia,NA,82
Allantodia_mettenia,123,,Allantodia mettenia (Miq.) Ching,Allantodia,123,NA
Allantodia_mettenia,41,,Allantodia mettenia (Miq.) Ching,Allantodia,41,NA
Allantodia_mettenia,41+41I,,Allantodia mettenia (Miq.) Ching,Allantodia,NA,NA
Allantodia_mettenia,82,,Allantodia mettenia (Miq.) Ching,Allantodia,82,NA
Allantodia_mettenia_var._fauriei,82,164,Allantodia mettenia var. fauriei (Christ) Ching,Allantodia,82,82
Allantodia_mettenia_var._fauriei,123,246,Allantodia mettenia var. fauriei (Christ) Ching,Allantodia,123,123
Allantodia_nipponica,82,123,Allantodia nipponica (Tagawa) Ching,Allantodia,82,61
Allantodia_nipponica,,123,Allantodia nipponica (Tagawa) Ching,Allantodia,NA,61
Allantodia_nipponica,82,164,Allantodia nipponica (Tagawa) Ching,Allantodia,82,82
Allantodia_nipponica,41 +41I,,Allantodia nipponica (Tagawa) Ching,Allantodia,NA,NA
Allantodia_okudairai,,82,Allantodia okudairai (Makino) Ching,Allantodia,NA,41
Allantodia_okudairai,,82,Allantodia okudairai (Makino) Ching,Allantodia,NA,41
Allantodia_okudairai,,82,Allantodia okudairai (Makino) Ching,Allantodia,NA,41
Allantodia_okudairai,41,,Allantodia okudairai (Makino) Ching,Allantodia,41,NA
Allantodia_petr,82,,Allantodia petr (Tardieu) Ching,Allantodia,82,NA
Allantodia_pintifido-pinta,,123,Allantodia pintifido-pinta (Hook.) Ching,Allantodia,NA,61
Allantodia_sikkimensis,,82,Allantodia sikkimensis ( B. Clarke) Ching,Allantodia,NA,41
Allantodia_sikkimensis,,82,Allantodia sikkimensis ( B. Clarke) Ching,Allantodia,NA,41
Allantodia_spectabilis,,82,Allantodia spectabilis (Wall.) Ching,Allantodia,NA,41
Allantodia_spectabilis,,82,Allantodia spectabilis (Wall.) Ching,Allantodia,NA,41
Allantodia_spectabilis,,82,Allantodia spectabilis (Wall.) Ching,Allantodia,NA,41
Allantodia_spectabilis,41,,Allantodia spectabilis (Wall.) Ching,Allantodia,41,NA
Allantodia_spectabilis,41,,Allantodia spectabilis (Wall.) Ching,Allantodia,41,NA
Allantodia_spectabilis,41,,Allantodia spectabilis (Wall.) Ching,Allantodia,41,NA
Allantodia_spectabilis,41,,Allantodia spectabilis (Wall.) Ching,Allantodia,41,NA
Allantodia_squamigera,,160,Allantodia squamigera (Mett.) Ching,Allantodia,NA,80
Allantodia_squamigera,,160,Allantodia squamigera (Mett.) Ching,Allantodia,NA,80
Allantodia_squamigera,,160,Allantodia squamigera (Mett.) Ching,Allantodia,NA,80
Allantodia_squamigera,,160,Allantodia squamigera (Mett.) Ching,Allantodia,NA,80
Allantodia_squamigera,82,164,Allantodia squamigera (Mett.) Ching,Allantodia,82,82
Allantodia_squamigera,,164,Allantodia squamigera (Mett.) Ching,Allantodia,NA,82
Allantodia_squamigera,80,,Allantodia squamigera (Mett.) Ching,Allantodia,80,NA
Allantodia_squamigera,82,,Allantodia squamigera (Mett.) Ching,Allantodia,82,NA
Allantodia_squamigera,80,,Allantodia squamigera (Mett.) Ching,Allantodia,80,NA
Allantodia_squamigera,80,,Allantodia squamigera (Mett.) Ching,Allantodia,80,NA
Allantodia_squamigera,80,,Allantodia squamigera (Mett.) Ching,Allantodia,80,NA
Allantodia_stenochlamys,,82,Allantodia stenochlamys ( Chr.) Ching ex W. M. Chu,Allantodia,NA,41
Allantodia_stenochlamys,,82,Allantodia stenochlamys ( Chr.) Ching ex W. M. Chu,Allantodia,NA,41
Allantodia_stenochlamys,,82,Allantodia stenochlamys ( Chr.) Ching ex W. M. Chu,Allantodia,NA,41
Allantodia_stoliczkae,,82,Allantodia stoliczkae (Bedd.) Ching,Allantodia,NA,41
Allantodia_stoliczkae,,82,Allantodia stoliczkae (Bedd.) Ching,Allantodia,NA,41
Allantodia_torrentia,,82,Allantodia torrentia ( B. Clarke) Ching,Allantodia,NA,41
Allantodia_torrentia,,82,Allantodia torrentia ( B. Clarke) Ching,Allantodia,NA,41
Allantodia_torrentia,41,,Allantodia torrentia ( B. Clarke) Ching,Allantodia,41,NA
Allantodia_torrentia,41,,Allantodia torrentia ( B. Clarke) Ching,Allantodia,41,NA
Allantodia_virescens,,123,Allantodia virescens (Kunze) Ching,Allantodia,NA,61
Allantodia_viridissima,,82,Allantodia viridissima (Christ) Ching,Allantodia,NA,41
Allantodia_viridissima,,82,Allantodia viridissima (Christ) Ching,Allantodia,NA,41
Allantodia_viridissima,41,,Allantodia viridissima (Christ) Ching,Allantodia,41,NA
Alsophila_capensis,,140,Alsophila capensis J. Sm.,Alsophila,NA,70
Alsophila_capensis,,140,Alsophila capensis J. Sm.,Alsophila,NA,70
Alsophila_ericea,,138,Alsophila ericea (H. Karst.) D. S. Cont,Alsophila,NA,69
Alsophila_ericea,69,,Alsophila ericea (H. Karst.) D. S. Cont,Alsophila,69,NA
Alsophila_firma,,138,Alsophila firma (Baker) D. S. Cont,Alsophila,NA,69
Alsophila_firma,69,,Alsophila firma (Baker) D. S. Cont,Alsophila,69,NA
Alsophila_grevillea,69,138,Alsophila grevillea (Mart.) D. S. Cont,Alsophila,69,69
Alsophila_grevillea,69,138,Alsophila grevillea (Mart.) D. S. Cont,Alsophila,69,69
Alsophila_grevillea,,138,Alsophila grevillea (Mart.) D. S. Cont,Alsophila,NA,69
Alsophila_hookeri,,138,Alsophila hookeri R. M. Tryon,Alsophila,NA,69
Alsophila_hookeri,,140,Alsophila hookeri R. M. Tryon,Alsophila,NA,70
Alsophila_khasya,,138,Alsophila khasya T. Moore,Alsophila,NA,69
Alsophila_leichhardtia,69,,Alsophila leichhardtia F. Muell.,Alsophila,69,NA
Alsophila_orta,,138,Alsophila orta J. Scott,Alsophila,NA,69
Alsophila_podophylla,,138,Alsophila podophylla Hook.,Alsophila,NA,69
Alsophila_sinuata,,140,Alsophila sinuata R. M. Tryon,Alsophila,NA,70
Alsophila_smith,,138,Alsophila smith Trevis.,Alsophila,NA,69
Alsophila_tricolor,,138,Alsophila tricolor R. M. Tryon,Alsophila,NA,69
Alsophila_tussac,,138,Alsophila tussac (Desv.) D. S. Cont,Alsophila,NA,69
Alsophila_tussac,69,,Alsophila tussac (Desv.) D. S. Cont,Alsophila,69,NA
Alsophila_tussac,69,,Alsophila tussac (Desv.) D. S. Cont,Alsophila,69,NA
Alsophila_walkerae,,138,Alsophila walkerae J. Sm.,Alsophila,NA,69
Amauropelta_bergia,,168,Amauropelta bergia (Schltdl.) Holttum,Amauropelta,NA,84
Amauropelta_bergia,,194,Amauropelta bergia (Schltdl.) Holttum,Amauropelta,NA,97
Amauropelta_heteroclita,,58,Amauropelta heteroclita (Desv.) P. Serm.,Amauropelta,NA,29
Amauropelta_heteroclita,29,,Amauropelta heteroclita (Desv.) P. Serm.,Amauropelta,29,NA
Amauropelta_heteroclita,29,,Amauropelta heteroclita (Desv.) P. Serm.,Amauropelta,29,NA
Amauropelta_heteroclita,29,,Amauropelta heteroclita (Desv.) P. Serm.,Amauropelta,29,NA
Amauropelta_linkia,,58,Amauropelta linkia ( Presl) P. Serm.,Amauropelta,NA,29
Amauropelta_mucosa,,116,Amauropelta mucosa (A. R. Sm.) ́. L�_ve & D. L�_ve,Amauropelta,NA,58
Amauropelta_nockia,,58,Amauropelta nockia (Jenman) P. Serm.,Amauropelta,NA,29
Amauropelta_nockia,29,,Amauropelta nockia (Jenman) P. Serm.,Amauropelta,29,NA
Amauropelta_supranitens,,58,Amauropelta supranitens (Christ) ́. L�_ve & D. L�_ve,Amauropelta,NA,29
Amauropelta_varrensis,,58,Amauropelta varrensis (Christ) P. Serm.,Amauropelta,NA,29
Amauropelta_varrensis,,58,Amauropelta varrensis (Christ) P. Serm.,Amauropelta,NA,29
Amblovetum_opulentum,,144,Amblovetum opulentum J. P. Roux,Amblovetum,NA,72
Amblovetum_opulentum,72,,Amblovetum opulentum J. P. Roux,Amblovetum,72,NA
Ampelopteris_prolifera,36,72,,Ampelopteris,36,36
Ampelopteris_prolifera,,72,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,NA,36
Ampelopteris_prolifera,,72,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,NA,36
Ampelopteris_prolifera,,72,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,NA,36
Ampelopteris_prolifera,,72,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,NA,36
Ampelopteris_prolifera,,72,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,NA,36
Ampelopteris_prolifera,,72,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,NA,36
Ampelopteris_prolifera,36,,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,36,NA
Ampelopteris_prolifera,36,,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,36,NA
Ampelopteris_prolifera,36,,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,36,NA
Ampelopteris_prolifera,36,,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,36,NA
Ampelopteris_prolifera,36,,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,36,NA
Ampelopteris_prolifera,36,,Ampelopteris prolifera (Retz.) Copel.,Ampelopteris,36,NA
Anemia_adiantifolia,,76,Anemia adiantifolia (L.) Sw.,Anemia,NA,38
Anemia_adiantifolia,,76,Anemia adiantifolia (L.) Sw.,Anemia,NA,38
Anemia_adiantifolia,,76,Anemia adiantifolia (L.) Sw.,Anemia,NA,38
Anemia_adiantifolia,"38, 76",152,Anemia adiantifolia (L.) Sw.,Anemia,NA,76
Anemia_adiantifolia,,152,Anemia adiantifolia (L.) Sw.,Anemia,NA,76
Anemia_adiantifolia,,152,Anemia adiantifolia (L.) Sw.,Anemia,NA,76
Anemia_hirsuta,,152,Anemia hirsuta (L.) Sw.,Anemia,NA,76
Anemia_hirsuta,,152,Anemia hirsuta (L.) Sw.,Anemia,NA,76
Anemia_hirsuta,76,,Anemia hirsuta (L.) Sw.,Anemia,76,NA
Anemia_mexica,,76,Anemia mexica Klotzsch,Anemia,NA,38
Anemia_mexica_var._makrin,,76,Anemia mexica var. makrin (Maxon) Mickel,Anemia,NA,38
Anemia_mexica_var._makrin,38,,Anemia mexica var. makrin (Maxon) Mickel,Anemia,38,NA
Anemia_nudiuscula,,152,Anemia nudiuscula (J. P. Roux) Christenh.,Anemia,NA,76
Anemia_pasticaria,"114, 38+38I",,Anemia pasticaria Moritz ex Prantl,Anemia,NA,NA
Anemia_phyllitidis,76,152,Anemia phyllitidis (L.) Sw.,Anemia,76,76
Anemia_phyllitidis,,152,Anemia phyllitidis (L.) Sw.,Anemia,NA,76
Anemia_phyllitidis,76,,Anemia phyllitidis (L.) Sw.,Anemia,76,NA
Anemia_phyllitidis,76,,Anemia phyllitidis (L.) Sw.,Anemia,76,NA
Anemia_phyllitidis,76,,Anemia phyllitidis (L.) Sw.,Anemia,76,NA
Anemia_phyllitidis,76,,Anemia phyllitidis (L.) Sw.,Anemia,76,NA
Anemia_rotundifolia,,152,Anemia rotundifolia Schrad.,Anemia,NA,76
Anemia_saxatilis,,76,Anemia saxatilis (J. P. Roux) Christenh.,Anemia,NA,38
Anemia_schimperia,76,,Anemia schimperia  Presl,Anemia,76,NA
Anemia_schimperia,38,,Anemia schimperia  Presl,Anemia,38,NA
Anemia_schimperia,76,,Anemia schimperia  Presl,Anemia,76,NA
Anemia_tomentosa,76,,Anemia tomentosa (Savigny) Sw.,Anemia,76,NA
Anemia_underwoodia,76,,Anemia underwoodia Maxon,Anemia,76,NA
Anemia_underwoodia,152,,Anemia underwoodia Maxon,Anemia,152,NA
Anemia_underwoodia,76,,Anemia underwoodia Maxon,Anemia,76,NA
Anemia_vestita,,152,Anemia vestita (Baker) Christenh.,Anemia,NA,76
Anetium_citrifolium,60,,Anetium citrifolium (L.) Splitg.,Anetium,60,NA
Angiopteris_badia,,80,Angiopteris badia Ching,Angiopteris,NA,40
Angiopteris_cartilaginea,,80,Angiopteris cartilaginea Ching,Angiopteris,NA,40
Angiopteris_caudatiformis,,80,Angiopteris caudatiformis Hieron.,Angiopteris,NA,40
Angiopteris_crassa,,80,Angiopteris crassa Ching,Angiopteris,NA,40
Angiopteris_crassiuscula,,80,Angiopteris crassiuscula Ching,Angiopteris,NA,40
Angiopteris_creta,,80,Angiopteris creta Ching,Angiopteris,NA,40
Angiopteris_esculenta,40,,Angiopteris esculenta Ching,Angiopteris,40,NA
Angiopteris_evecta,,20,Angiopteris evecta (G. Forst.) Hoffm.,Angiopteris,NA,10
Angiopteris_evecta,,160,Angiopteris evecta (G. Forst.) Hoffm.,Angiopteris,NA,80
Angiopteris_evecta,,160,Angiopteris evecta (G. Forst.) Hoffm.,Angiopteris,NA,80
